EPI_ISL_607786;714,1161;1159,714;
EPI_ISL_479906;2088,1847;1847,2031;
EPI_ISL_607787;213,287;285,213;
EPI_ISL_479907;2088,1847;1847,2031;
EPI_ISL_479908;2088,1847;1847,2031;
EPI_ISL_607789;1921,2043;2041,1921;
EPI_ISL_479909;2088,1847;1847,2031;
EPI_ISL_479910;2088,1847;1847,2031;
EPI_ISL_479912;2088,1847;1847,2031;
EPI_ISL_607794;1921,2043;2041,1921;
EPI_ISL_607795;2073,1894;1894,1963;
EPI_ISL_413490;289,222;222,291;2088,1927;1927,2031;
EPI_ISL_607796;213,287;285,213;
EPI_ISL_607797;213,287;285,213;
EPI_ISL_549474;1547,1522;1522,1549;
EPI_ISL_549476;2020,2073;2072,2020;
EPI_ISL_479924;2088,1927;1927,2031;
EPI_ISL_479925;2088,1847;1847,2031;
EPI_ISL_479926;2088,1847;1847,2031;
EPI_ISL_479927;2088,1847;1847,2031;
EPI_ISL_607807;887,1180;1178,887;
EPI_ISL_549485;435,437;437,440;
EPI_ISL_607808;288,246;246,290;
EPI_ISL_479931;2088,1847;1847,2031;
EPI_ISL_413520;1658,1678;1676,1658;
EPI_ISL_479932;2088,1927;1927,2031;
EPI_ISL_549490;435,437;437,440;
EPI_ISL_607813;714,1161;1159,714;
EPI_ISL_549493;1323,1033;1033,1325;
EPI_ISL_549496;209,319;317,209;
EPI_ISL_607819;288,246;246,290;
EPI_ISL_479944;2088,1847;1847,2031;
EPI_ISL_479945;2088,1847;1847,2031;
EPI_ISL_479946;2088,1847;428,422;422,430;1847,2031;
EPI_ISL_479947;2088,1847;1847,2031;
EPI_ISL_479948;2088,1847;1847,2031;
EPI_ISL_479949;2088,1847;1847,2031;
EPI_ISL_607825;714,1161;1159,714;
EPI_ISL_479950;2088,1847;1847,2031;
EPI_ISL_479951;2088,1847;1847,2031;
EPI_ISL_607826;1533,1539;2080,2083;1504,1533;
EPI_ISL_479952;2088,1847;1847,2031;
EPI_ISL_479953;2088,1847;1847,2031;
EPI_ISL_479954;2088,1847;1847,2031;
EPI_ISL_479955;2088,1847;1847,2031;
EPI_ISL_607829;887,1180;1178,887;
EPI_ISL_479956;2088,1847;1847,2031;
EPI_ISL_479957;2088,1847;1847,2031;
EPI_ISL_479958;2088,1847;173,48;48,108;1847,2031;
EPI_ISL_549511;1517,1549;1547,1517;
EPI_ISL_479959;2088,1927;1927,2031;
EPI_ISL_479960;2088,1927;1927,2031;
EPI_ISL_549514;1517,1549;1547,1517;
EPI_ISL_607835;2088,1927;1927,2031;
EPI_ISL_549522;201,278;1141,1041;1041,1143;246,290;276,201;288,246;
EPI_ISL_607843;1921,2043;2041,1921;
EPI_ISL_549527;1228,643;643,1230;
EPI_ISL_607848;213,287;285,213;
EPI_ISL_549531;1228,643;643,1230;
EPI_ISL_413603;435,437;437,440;
EPI_ISL_549534;1228,643;643,1230;
EPI_ISL_413605;435,437;437,440;
EPI_ISL_479986;2088,1847;1847,2031;
EPI_ISL_413607;1923,1999;1860,1923;
EPI_ISL_549538;1102,764;764,1104;
EPI_ISL_479991;1877,2062;2060,1877;
EPI_ISL_479992;1877,2062;2060,1877;
EPI_ISL_479993;1877,2062;2060,1877;
EPI_ISL_479994;1877,2062;2060,1877;
EPI_ISL_607860;1848,1860;1988,1848;
EPI_ISL_607862;1264,723;723,1266;
EPI_ISL_549549;1547,1522;1522,1549;
EPI_ISL_607864;1921,2043;2041,1921;
EPI_ISL_549550;288,246;246,290;
EPI_ISL_480002;2088,1847;1847,2031;
EPI_ISL_607866;288,246;246,290;
EPI_ISL_607867;288,246;246,290;
EPI_ISL_549553;613,1127;1125,613;
EPI_ISL_607869;288,246;246,290;
EPI_ISL_607871;785,786;860,697;786,860;
EPI_ISL_607872;288,246;246,290;
EPI_ISL_549559;1943,2093;1866,1943;
EPI_ISL_549561;714,1161;1159,714;
EPI_ISL_549562;1848,1860;167,50;1988,1848;50,169;
EPI_ISL_413696;1000,1351;1296,1000;
EPI_ISL_549564;288,246;246,290;
EPI_ISL_607879;1517,1549;1547,1517;
EPI_ISL_549567;714,1161;1159,714;
EPI_ISL_480022;333,361;359,333;
EPI_ISL_413752;1242,1279;
EPI_ISL_549570;213,287;285,213;
EPI_ISL_480026;1988,1932;1932,1860;
EPI_ISL_607884;714,1161;1159,714;
EPI_ISL_549572;288,246;246,290;
EPI_ISL_607885;1908,2065;2063,1908;
EPI_ISL_413853;2088,1847;1847,2031;
EPI_ISL_607888;188,314;288,246;312,188;246,290;
EPI_ISL_607889;887,1180;1178,887;
EPI_ISL_549578;1402,697;
EPI_ISL_480034;2088,1847;428,422;422,430;1847,2031;
EPI_ISL_549580;288,246;246,290;
EPI_ISL_480036;1515,1550;1548,1515;
EPI_ISL_607892;887,1180;1178,887;
EPI_ISL_607893;213,287;285,213;
EPI_ISL_607896;288,246;246,290;
EPI_ISL_549584;288,246;246,290;
EPI_ISL_413863;435,437;437,440;
EPI_ISL_413864;1678,1654;1654,1680;
EPI_ISL_607899;288,246;246,290;
EPI_ISL_549588;288,246;246,290;
EPI_ISL_549590;2094,2103;
EPI_ISL_549591;288,246;246,290;
EPI_ISL_549592;288,246;246,290;
EPI_ISL_549594;1208,1240;
EPI_ISL_549595;288,246;246,290;
EPI_ISL_549596;288,246;246,290;
EPI_ISL_413877;435,437;437,440;
EPI_ISL_607906;360,327;327,362;
EPI_ISL_607909;213,287;285,213;
EPI_ISL_549600;667,668;668,1252;
EPI_ISL_607912;1252,857;428,422;422,430;857,1254;
EPI_ISL_413886;1678,1654;1654,1680;
EPI_ISL_549603;1848,1860;1988,1848;
EPI_ISL_549604;288,246;246,290;
EPI_ISL_607914;189,279;277,189;1988,1932;1932,1860;
EPI_ISL_480065;2088,1847;1847,2031;
EPI_ISL_413889;688,608;608,1402;
EPI_ISL_413891;1877,2062;2060,1877;
EPI_ISL_549607;714,1161;1159,714;
EPI_ISL_607917;213,287;285,213;680,1228;1226,680;
EPI_ISL_607918;1988,1848;1962,1894;1894,1963;1848,1860;2073,1962;1963,2076;
EPI_ISL_607919;288,246;246,290;
EPI_ISL_413896;2088,1927;1927,2031;
EPI_ISL_549612;1401,677;677,785;
EPI_ISL_549613;714,1161;1159,714;
EPI_ISL_607923;213,287;285,213;
EPI_ISL_549615;288,246;246,290;
EPI_ISL_607924;288,246;246,290;
EPI_ISL_480077;86,163;161,86;
EPI_ISL_480078;86,163;161,86;
EPI_ISL_607925;714,1161;1517,1549;1159,714;1547,1517;
EPI_ISL_480079;86,163;161,86;
EPI_ISL_480080;86,163;161,86;
EPI_ISL_549618;1567,1569;1565,1567;
EPI_ISL_607927;213,287;865,1405;285,213;697,865;
EPI_ISL_607929;101,136;134,101;
EPI_ISL_480083;1925,2087;2086,1925;
EPI_ISL_549621;288,246;246,290;
EPI_ISL_480084;1925,2087;2086,1925;
EPI_ISL_607931;288,246;246,290;
EPI_ISL_480085;1925,2087;2086,1925;
EPI_ISL_480086;1925,2087;2086,1925;
EPI_ISL_480087;1925,2087;2086,1925;
EPI_ISL_480088;1925,2087;2086,1925;
EPI_ISL_480089;1925,2087;2086,1925;
EPI_ISL_607935;213,287;285,213;
EPI_ISL_414005;435,437;437,440;
EPI_ISL_414006;435,437;437,440;
EPI_ISL_414007;435,437;437,440;
EPI_ISL_607939;1517,1549;1547,1517;
EPI_ISL_414008;2088,1927;1927,2031;
EPI_ISL_414009;435,437;437,440;
EPI_ISL_480096;1198,1221;
EPI_ISL_414011;435,437;437,440;
EPI_ISL_414013;435,437;437,440;
EPI_ISL_607943;1848,1860;1988,1848;
EPI_ISL_549635;288,246;246,290;
EPI_ISL_607944;2047,1852;1852,2049;
EPI_ISL_549636;2088,1847;1847,2031;
EPI_ISL_607945;262,318;316,262;
EPI_ISL_480103;2088,1847;1847,2031;
EPI_ISL_607946;714,1161;1159,714;
EPI_ISL_480104;2088,1847;1847,2031;
EPI_ISL_480105;2088,1847;1847,2031;
EPI_ISL_607948;213,287;285,213;
EPI_ISL_607950;714,1161;75,146;144,75;1159,714;
EPI_ISL_549642;2081,1960;1960,2083;
EPI_ISL_480110;631,1365;1363,631;
EPI_ISL_549643;1600,1606;1604,1600;
EPI_ISL_607953;213,287;2088,1847;285,213;1847,2031;
EPI_ISL_549647;1916,2060;2058,1916;
EPI_ISL_480118;1515,1550;1548,1515;
EPI_ISL_549651;1990,2096;2094,1990;1374,1042;1042,1375;
EPI_ISL_607960;288,246;246,290;
EPI_ISL_607965;213,287;285,213;
EPI_ISL_607967;213,287;285,213;
EPI_ISL_414378;766,1384;2087,2012;1288,766;2012,2089;
EPI_ISL_414379;766,1384;1288,766;
EPI_ISL_607970;2047,1852;1852,2049;
EPI_ISL_549664;1921,2043;2041,1921;
EPI_ISL_414380;766,1384;1288,766;
EPI_ISL_414414;2088,1927;1927,2031;
EPI_ISL_480137;1866,1898;
EPI_ISL_549667;1228,643;643,1230;
EPI_ISL_414429;1623,1628;1622,1623;
EPI_ISL_549673;288,246;246,290;
EPI_ISL_607979;2093,2109;
EPI_ISL_607981;213,287;865,1405;285,213;697,865;
EPI_ISL_607983;213,287;865,1405;285,213;697,865;
EPI_ISL_607985;213,287;285,213;
EPI_ISL_607987;1921,2043;2041,1921;
EPI_ISL_549683;85,164;162,85;
EPI_ISL_549685;1848,1860;167,50;1988,1848;50,169;
EPI_ISL_607990;1848,1860;1988,1848;
EPI_ISL_549688;1877,2062;2060,1877;
EPI_ISL_607993;1517,1549;1547,1517;
EPI_ISL_607994;288,246;246,290;
EPI_ISL_414451;435,437;437,440;
EPI_ISL_607996;288,246;246,290;
EPI_ISL_549692;295,235;1848,1860;1988,1848;235,216;
EPI_ISL_607997;1448,1454;1454,1457;
EPI_ISL_549693;1848,1860;1988,1848;
EPI_ISL_607999;1921,2043;2041,1921;
EPI_ISL_549695;288,246;246,290;
EPI_ISL_608001;1102,764;764,1104;
EPI_ISL_549697;1848,1860;1988,1848;
EPI_ISL_608002;1923,1999;1860,1923;
EPI_ISL_549701;288,246;246,290;
EPI_ISL_549703;1547,1522;1522,1549;
EPI_ISL_414468;435,437;437,440;
EPI_ISL_549704;1533,1539;1504,1533;
EPI_ISL_549705;667,668;668,1252;
EPI_ISL_414476;2088,1927;1927,2031;
EPI_ISL_608013;1323,1033;1033,1325;
EPI_ISL_414480;1923,1999;1860,1923;
EPI_ISL_549711;1848,1860;1988,1848;
EPI_ISL_608015;213,287;865,1405;285,213;697,865;
EPI_ISL_414482;1923,1999;1860,1923;
EPI_ISL_549717;1102,764;764,1104;
EPI_ISL_608021;213,287;285,213;
EPI_ISL_549719;213,287;285,213;
EPI_ISL_608022;213,287;285,213;680,1228;1226,680;
EPI_ISL_549721;288,246;246,290;
EPI_ISL_608025;213,287;865,1405;285,213;697,865;
EPI_ISL_608027;1921,2043;2041,1921;
EPI_ISL_549726;288,246;246,290;
EPI_ISL_549729;1178,827;827,1180;
EPI_ISL_608031;288,246;246,290;
EPI_ISL_414511;1678,1654;1654,1680;
EPI_ISL_608032;288,246;246,290;
EPI_ISL_414517;435,437;437,440;
EPI_ISL_414519;435,437;437,440;
EPI_ISL_414520;2088,1927;1927,2031;
EPI_ISL_414522;2088,1927;1927,2031;
EPI_ISL_549742;1402,697;
EPI_ISL_480219;1915,2059;2057,1915;
EPI_ISL_549743;288,246;246,290;
EPI_ISL_414527;435,437;437,440;
EPI_ISL_414528;435,437;437,440;
EPI_ISL_608043;1848,1860;1988,1848;
EPI_ISL_414529;435,437;437,440;
EPI_ISL_549745;1401,677;677,785;
EPI_ISL_549746;721,1309;1307,721;
EPI_ISL_414531;435,437;437,440;
EPI_ISL_608045;213,287;285,213;
EPI_ISL_414532;435,437;437,440;
EPI_ISL_549748;288,246;246,290;
EPI_ISL_414534;435,437;437,440;
EPI_ISL_480226;1515,1550;1548,1515;
EPI_ISL_480227;1239,1244;
EPI_ISL_549752;714,1161;1159,714;
EPI_ISL_549753;1228,643;643,1230;
EPI_ISL_608050;288,246;246,290;
EPI_ISL_608051;1102,764;764,1104;
EPI_ISL_414540;2071,1868;1868,1869;1237,1244;
EPI_ISL_480231;1860,2103;
EPI_ISL_608053;213,287;285,213;
EPI_ISL_414543;237,285;283,237;
EPI_ISL_608056;889,1069;1156,889;
EPI_ISL_414546;435,437;437,440;
EPI_ISL_608058;288,246;246,290;
EPI_ISL_608059;213,287;285,213;
EPI_ISL_480239;1123,982;982,1125;
EPI_ISL_608060;292,232;232,294;
EPI_ISL_480240;282,248;248,284;
EPI_ISL_549765;1228,643;643,1230;
EPI_ISL_480245;1848,1860;1988,1848;
EPI_ISL_414555;2088,1847;1847,2031;
EPI_ISL_480246;2088,1927;1927,2031;
EPI_ISL_608066;1533,1539;2080,2083;1504,1533;
EPI_ISL_549771;288,246;246,290;
EPI_ISL_414558;2088,1927;1927,2031;
EPI_ISL_480249;282,248;248,284;
EPI_ISL_549774;1915,2059;2057,1915;
EPI_ISL_480254;295,235;235,216;
EPI_ISL_549779;288,246;246,290;
EPI_ISL_480256;2088,1927;1927,2031;
EPI_ISL_414569;435,437;437,440;51,108;173,51;
EPI_ISL_480259;1484,1498;1482,1484;
EPI_ISL_549783;1921,2043;2041,1921;
EPI_ISL_480260;282,248;248,284;
EPI_ISL_608076;2040,2049;
EPI_ISL_480261;282,248;248,284;
EPI_ISL_608077;213,287;285,213;
EPI_ISL_549786;2046,1949;1949,2048;
EPI_ISL_549787;1569,1585;1585,1605;
EPI_ISL_480264;282,248;248,284;
EPI_ISL_480265;799,1307;1963,1997;1997,2076;1305,799;
EPI_ISL_480266;1484,1498;1482,1484;
EPI_ISL_608082;288,246;246,290;
EPI_ISL_608083;216,241;241,298;
EPI_ISL_549792;1102,764;764,1104;
EPI_ISL_549794;1915,2059;2057,1915;
EPI_ISL_608087;1848,1860;1988,1848;
EPI_ISL_414591;2088,1927;1927,2031;
EPI_ISL_549799;288,246;246,290;
EPI_ISL_480276;2088,1927;1927,2031;
EPI_ISL_549801;1567,1569;1565,1567;
EPI_ISL_549805;1921,2043;2041,1921;
EPI_ISL_608095;288,246;246,290;
EPI_ISL_549806;288,246;246,290;
EPI_ISL_549808;1544,1530;1877,2062;2060,1877;1530,1546;
EPI_ISL_480284;1484,1498;1482,1484;
EPI_ISL_549809;1848,1860;1988,1848;
EPI_ISL_480285;282,248;248,284;
EPI_ISL_549810;714,1161;1159,714;
EPI_ISL_549811;714,1161;1159,714;
EPI_ISL_480289;1123,982;982,1125;
EPI_ISL_480290;1484,1498;1482,1484;
EPI_ISL_608102;260,301;1549,1526;299,260;1526,1551;
EPI_ISL_480291;1921,2043;2041,1921;
EPI_ISL_480292;282,248;248,284;
EPI_ISL_549818;1515,1550;1548,1515;
EPI_ISL_480295;1515,1550;1548,1515;
EPI_ISL_480296;1515,1550;1548,1515;
EPI_ISL_549822;75,146;144,75;
EPI_ISL_480300;1549,1526;1526,1551;
EPI_ISL_549823;1848,1860;1988,1848;
EPI_ISL_608109;1921,2043;2041,1921;
EPI_ISL_608112;74,148;146,74;
EPI_ISL_549827;667,668;668,1252;
EPI_ISL_414639;435,437;437,440;
EPI_ISL_549832;1898,2106;150,34;2079,1898;34,152;
EPI_ISL_414645;435,437;437,440;
EPI_ISL_549833;449,450;450,454;2043,1968;1968,2045;
EPI_ISL_608119;1999,1845;1845,1961;
EPI_ISL_608121;1686,1649;1649,1688;
EPI_ISL_414688;688,608;609,697;608,609;
EPI_ISL_608124;1921,2043;2041,1921;
EPI_ISL_414934;5,138;136,5;
EPI_ISL_549845;1915,2059;2057,1915;
EPI_ISL_608132;213,287;285,213;
EPI_ISL_549849;1848,1860;167,50;1988,1848;50,169;
EPI_ISL_608134;2043,1850;1850,2045;
EPI_ISL_549851;1381,650;650,1383;
EPI_ISL_415128;435,437;437,440;
EPI_ISL_415130;435,437;437,440;
EPI_ISL_415132;435,437;437,440;
EPI_ISL_549856;75,146;144,75;
EPI_ISL_608142;1921,2043;2041,1921;
EPI_ISL_549858;1848,1860;1988,1848;
EPI_ISL_415137;2088,1927;1927,2031;
EPI_ISL_415139;435,437;437,440;
EPI_ISL_608144;288,246;246,290;
EPI_ISL_415142;435,437;437,440;
EPI_ISL_415143;435,437;437,440;
EPI_ISL_415144;435,437;437,440;
EPI_ISL_608150;1475,1480;1474,1475;
EPI_ISL_415149;435,437;437,440;
EPI_ISL_549867;1943,2093;1866,1943;
EPI_ISL_549868;1848,1860;167,50;1988,1848;50,169;
EPI_ISL_608153;887,1180;1178,887;
EPI_ISL_549874;1990,2096;2094,1990;1374,1042;1042,1375;
EPI_ISL_549875;1990,2096;1944,1990;1943,1944;1866,1943;
EPI_ISL_549876;1252,857;428,422;422,430;857,1254;
EPI_ISL_608160;213,287;285,213;
EPI_ISL_549880;1990,2096;1944,1990;1943,1944;1866,1943;
EPI_ISL_415461;2088,1847;1847,2031;
EPI_ISL_480377;1908,2065;2063,1908;
EPI_ISL_480378;1908,2065;2063,1908;
EPI_ISL_549883;667,668;668,1252;
EPI_ISL_480379;1908,2065;2063,1908;
EPI_ISL_549884;1848,1860;167,50;1988,1848;50,169;
EPI_ISL_608168;810,1225;1223,810;
EPI_ISL_415467;1623,1628;1622,1623;
